	Kingdom	Phylum	Class	Order	Family	Genus	Species	ASV
0e264b32e6bfc163440f713da2b34b5f	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas	ND	ASV01631
e3389e8709c501cce5a745e348ddf40d	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas	ND	ASV01632
c474e7ce63ef495440a123c060dcdd18	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas	ND	ASV01633
ff3297149adbdcda555b15b9d4893c16	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas	ND	ASV01634
772c7ffd92b764a31121975929449f3b	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas	ND	ASV01635
4e42d041b92877754cb34bc4637c61bd	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas	ND	ASV01636
52c834ffca877a5c208248f823f01e73	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas	ND	ASV01637
3599a7f363bd7af08ee0c5ea2058462b	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas	ND	ASV01638
a66e25c46c1ad8c2b89397a6c684e648	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas	ND	ASV01639
5cb6ee97240ec07e84bc4e19494971b6	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas	ND	ASV01640
134aa1073e5a891dca40cc1995c60354	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas	ND	ASV01641
0418fa10d06d688b0e53cc730d311a50	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas	ND	ASV01642
393be815ac771f791a1cb2be43ee7043	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas	ND	ASV01643
c8524a075801492f4abc1fba9d8ec0b9	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas	ND	ASV01644
ac686970997396753523ec5cf8ef624b	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas	ND	ASV01645
4ffc20e801625eadab033f58c7b2d781	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas	ND	ASV01646
4dd3f9e0f005c73a1a3ef23c73d3479c	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas	ND	ASV01647
dc970a0a1aeb766c7522e736a4f503ad	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas	ND	ASV01648
9d5958cc3a3a526f751850ab3344e55b	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas	ND	ASV01649
7ee5013b83569bbe183a538450a19c96	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas	ND	ASV01650
09ec4b79597ba795acc0880b42b17995	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas	ND	ASV01651
29ccc89175125ff070bf05afbe55620c	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas	ND	ASV01652
060f29bb6261c2a39c30b03b6027f4eb	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas	ND	ASV01653
be280e3553cb9148bfa5f25fe497576b	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas	ND	ASV01654
507b37bf7882ace21ae830143cf7e54b	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas	ND	ASV01655
b90fb1232ef12fbdf85f41c9dd993e1b	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas	ND	ASV01656
9cc02dabf39a844833f34aab552a24b8	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas	ND	ASV01657
b07ced2ef06f1d783f00aa7cf3546980	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas	ND	ASV01658
d16a70ac641846a00ea623cae271d025	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas	ND	ASV01659
7db3df9cb089b7e198ca4f70f0f9bc31	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas	ND	ASV01660
e85c51f1cb3041b53b93ecbd294d2776	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas	ND	ASV01661
b50bc660a16fd96b49993465253974fd	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas	ND	ASV01662
4954306324adc145e0af90bf8919e8f9	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas	ND	ASV01663
ce7a25d44e6c789e301b8c53c5e5ad4d	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas	ND	ASV01664
d1954bede62113b23c61b99f2749dfd8	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas	ND	ASV01665
026bc996100649a1d0513d15456137f9	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas	ND	ASV01666
d3a843d4e765a28fcb7eeb3ba5a76a34	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas	ND	ASV01667
bd3c557596b68cf2dccb8c512dd4e644	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas	ND	ASV01668
9a7b160ce54dd06c0b1cd66304ec9110	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas	ND	ASV01669
b60e598b744d76ebf303b3b3c8ee0a5a	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas	ND	ASV01670
0a2bbfcb79abbe7b146e22b801234c3c	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas	ND	ASV01671
10e2d73c7dc27a851417a2284e1377bc	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas	ND	ASV01672
16682c658f04b7bd8176f019ed547902	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas	ND	ASV01673
b6f00b4efa2b5f92330b766deee09704	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas	ND	ASV01674
88c99c5408c87ad1d604124691f8e56d	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas	ND	ASV01675
331c7f8d0ab96d942569c8e3d706463b	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas	ND	ASV01676
62d4349adc6f1c920ba4a4156c7b5966	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas	ND	ASV01677
acf01b9303346c7f1115b5d574eee4da	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas	ND	ASV01678
94f20313afb2c1caaa5af271674cff74	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas	ND	ASV01679
a522a5a025dbdb424166d7b113bc9d85	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas	ND	ASV01680
f655d729073a1fe4d62fc9f6eea117ae	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas	ND	ASV01681
7b101f750602463d8b3336bb7c6a7137	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas	ND	ASV01682
9c1b5f4d6c524e6852ba97288d8e19df	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas	ND	ASV01683
9d8a92591b80e2addda9f93294564875	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas	ND	ASV01684
456bab75f476efcd69afd9be1756bc82	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas	ND	ASV01685
3e49e05e0fd330ac9af8f6d73a5ae060	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas	ND	ASV01686
b5b7102e3ec3cfc67a409de8eff44f84	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas	ND	ASV01687
7d6712cc6337ffc3cbcc343b4096fcb2	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas	ND	ASV01688
2158cdc3e5c28bdae59d1bb3b4799223	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	ND	ND	ASV01689
1067bc8572a2e455c2dcd8905fa6bcd1	Bacteria	Proteobacteria	Gammaproteobacteria	R7C24	R7C24	R7C24	ND	ASV01690
a23188e7636e2e9a2af34926c5d34b36	Bacteria	Proteobacteria	Gammaproteobacteria	WD260	WD260	WD260	uncultured_Steroidobacter	ASV01691
ac63e5b8f7410cb5da1db822e6679dc5	Bacteria	Proteobacteria	Gammaproteobacteria	Xanthomonadales	Rhodanobacteraceae	Dyella	ND	ASV01692
d5ec6e3746c3bf504e27b35890e98b50	Bacteria	Proteobacteria	Gammaproteobacteria	Xanthomonadales	Rhodanobacteraceae	Luteibacter	Luteibacter_anthropi	ASV01693
46edd9a681a1c394007859666f76d477	Bacteria	Proteobacteria	Gammaproteobacteria	Xanthomonadales	Rhodanobacteraceae	Luteibacter	ND	ASV01694
483ea501739bd265b9b006c94db95856	Bacteria	Proteobacteria	Gammaproteobacteria	Xanthomonadales	Rhodanobacteraceae	Luteibacter	ND	ASV01695
8a27b0f4c211170af36300e13964f5a2	Bacteria	Proteobacteria	Gammaproteobacteria	Xanthomonadales	Rhodanobacteraceae	Luteibacter	ND	ASV01696
5958bdb4e08fa03baa3629cf0a997041	Bacteria	Proteobacteria	Gammaproteobacteria	Xanthomonadales	Rhodanobacteraceae	Luteibacter	ND	ASV01697
a2ba79cab52f93b9f155cfe533a5793f	Bacteria	Proteobacteria	Gammaproteobacteria	Xanthomonadales	Rhodanobacteraceae	Luteibacter	ND	ASV01698
029e2022e794daa98b1674aa6ac29310	Bacteria	Proteobacteria	Gammaproteobacteria	Xanthomonadales	Rhodanobacteraceae	Luteibacter	ND	ASV01699
4804669ff00c7ec682696fdd03d60923	Bacteria	Proteobacteria	Gammaproteobacteria	Xanthomonadales	Xanthomonadaceae	Arenimonas	ND	ASV01700
0af2aee8c0040db1b011087cf18f51cc	Bacteria	Proteobacteria	Gammaproteobacteria	Xanthomonadales	Xanthomonadaceae	Arenimonas	ND	ASV01701
3ac997c016ebf5120f586c673808c5ea	Bacteria	Proteobacteria	Gammaproteobacteria	Xanthomonadales	Xanthomonadaceae	Arenimonas	ND	ASV01702
3a66a38841ba6877568198b9dac3a1dc	Bacteria	Proteobacteria	Gammaproteobacteria	Xanthomonadales	Xanthomonadaceae	Lysobacter	ND	ASV01703
8f820a46cfecd19477f4485d1c436764	Bacteria	Proteobacteria	Gammaproteobacteria	Xanthomonadales	Xanthomonadaceae	Pseudoxanthomonas	Xanthomonas_sp	ASV01704
11a53049bf5baf179e266ef7a867168f	Bacteria	Proteobacteria	Gammaproteobacteria	Xanthomonadales	Xanthomonadaceae	Pseudoxanthomonas	Xanthomonas_sp	ASV01705
6e0fbdfdf8e8294d5c64c58d71a99dc0	Bacteria	Proteobacteria	Gammaproteobacteria	Xanthomonadales	Xanthomonadaceae	Pseudoxanthomonas	Xanthomonas_sp	ASV01706
488a28018ccc680c631f9243ee18a5f0	Bacteria	Proteobacteria	Gammaproteobacteria	Xanthomonadales	Xanthomonadaceae	Pseudoxanthomonas	ND	ASV01707
6db3f6d95fcd1786975283a149025866	Bacteria	Proteobacteria	Gammaproteobacteria	Xanthomonadales	Xanthomonadaceae	Pseudoxanthomonas	ND	ASV01708
b66405bcfa54eb2bc1334d625b052365	Bacteria	Proteobacteria	Gammaproteobacteria	Xanthomonadales	Xanthomonadaceae	Pseudoxanthomonas	ND	ASV01709
53eaf84a691ddb63db304d72717702ca	Bacteria	Proteobacteria	Gammaproteobacteria	Xanthomonadales	Xanthomonadaceae	Stenotrophomonas	Stenotrophomonas_rhizophila	ASV01710
496ecde24f9ab698992413d3d4f04b5f	Bacteria	Proteobacteria	Gammaproteobacteria	Xanthomonadales	Xanthomonadaceae	Stenotrophomonas	Stenotrophomonas_rhizophila	ASV01711
db71e335bc263a02d10d6331d567e4ba	Bacteria	Proteobacteria	Gammaproteobacteria	Xanthomonadales	Xanthomonadaceae	Stenotrophomonas	ND	ASV01712
900af4dd364f7a129df33cec27281559	Bacteria	Proteobacteria	Gammaproteobacteria	Xanthomonadales	Xanthomonadaceae	Stenotrophomonas	ND	ASV01713
912f795ef3617aeb65ff9ad69b9567a8	Bacteria	Proteobacteria	Gammaproteobacteria	Xanthomonadales	Xanthomonadaceae	Stenotrophomonas	ND	ASV01714
c66ea3d804ab0d5346b5d0a31b4562ae	Bacteria	Proteobacteria	Gammaproteobacteria	Xanthomonadales	Xanthomonadaceae	Stenotrophomonas	ND	ASV01715
8a73fc347f21450daf6cd327fa5606af	Bacteria	Proteobacteria	Gammaproteobacteria	Xanthomonadales	Xanthomonadaceae	Stenotrophomonas	ND	ASV01716
fb592ff7b521ebaa51ff2e9da2ff6cfe	Bacteria	Proteobacteria	Gammaproteobacteria	Xanthomonadales	Xanthomonadaceae	Stenotrophomonas	ND	ASV01717
dcba105f35d8ebc9e22269c7491ad3a7	Bacteria	Proteobacteria	Gammaproteobacteria	Xanthomonadales	Xanthomonadaceae	Stenotrophomonas	ND	ASV01718
dee42ce3aa52ffbe2c350ee23b491242	Bacteria	Proteobacteria	Gammaproteobacteria	Xanthomonadales	Xanthomonadaceae	Stenotrophomonas	ND	ASV01719
e5931b56325edc2e94bdcb76da4d69de	Bacteria	Proteobacteria	Gammaproteobacteria	Xanthomonadales	Xanthomonadaceae	Stenotrophomonas	ND	ASV01720
2a20c3832a31709072bcddb26e1d6bad	Bacteria	Proteobacteria	Gammaproteobacteria	Xanthomonadales	Xanthomonadaceae	Stenotrophomonas	ND	ASV01721
2af44cf15c3d052fca95b458b64291cd	Bacteria	Proteobacteria	Gammaproteobacteria	Xanthomonadales	Xanthomonadaceae	Stenotrophomonas	ND	ASV01722
e14923b1bf122f5b7ed8dedca34f3dce	Bacteria	Proteobacteria	Gammaproteobacteria	Xanthomonadales	Xanthomonadaceae	Stenotrophomonas	ND	ASV01723
d2cdf8e0f59878097642054755dcbe3f	Bacteria	Proteobacteria	Gammaproteobacteria	Xanthomonadales	Xanthomonadaceae	Stenotrophomonas	ND	ASV01724
a661ba39c0d43278213aeb74319ad55e	Bacteria	Proteobacteria	Gammaproteobacteria	Xanthomonadales	Xanthomonadaceae	Stenotrophomonas	ND	ASV01725
b05fe28ab0bf18874682b9fd1691382e	Bacteria	Proteobacteria	Gammaproteobacteria	Xanthomonadales	Xanthomonadaceae	Stenotrophomonas	ND	ASV01726
7d9d180e3e1dd8947c7b5e9e9629df37	Bacteria	Proteobacteria	Gammaproteobacteria	Xanthomonadales	Xanthomonadaceae	Stenotrophomonas	ND	ASV01727
58b111b6d79c8940a6303fbe15ae2390	Bacteria	Proteobacteria	Gammaproteobacteria	Xanthomonadales	Xanthomonadaceae	Stenotrophomonas	ND	ASV01728
c2d5b1fe7e78d3d6f19b77c071c5c0f8	Bacteria	Proteobacteria	Gammaproteobacteria	Xanthomonadales	Xanthomonadaceae	Xanthomonas	ND	ASV01729
b4f6680ce0978302dd4cebca625811df	Bacteria	Proteobacteria	Gammaproteobacteria	Xanthomonadales	Xanthomonadaceae	ND	ND	ASV01730
3c02e25fc8234a93093ccbadcde5ad8e	Bacteria	Proteobacteria	Gammaproteobacteria	ND	ND	ND	ND	ASV01731
f61e688e4b83ae69a9cdef045ff37ddb	Bacteria	Proteobacteria	Gammaproteobacteria	ND	ND	ND	ND	ASV01732
b5bfb88a4b95a829499891140fb6e646	Bacteria	Proteobacteria	Gammaproteobacteria	ND	ND	ND	ND	ASV01733
3b9739a810ec58a763206e1e1be8b151	Bacteria	Proteobacteria	Gammaproteobacteria	ND	ND	ND	ND	ASV01734
6cdf79ed24715a4479ecf14fc01bd48b	Bacteria	Proteobacteria	Gammaproteobacteria	ND	ND	ND	ND	ASV01735
4bf623da1dd329bd246d0a95007163bf	Bacteria	Proteobacteria	Gammaproteobacteria	ND	ND	ND	ND	ASV01736
72514572a5e58a99afb8a1fb284b5234	Bacteria	Proteobacteria	Gammaproteobacteria	ND	ND	ND	ND	ASV01737
006e5eb4a6760f209e787fd4990345da	Bacteria	Proteobacteria	Gammaproteobacteria	ND	ND	ND	ND	ASV01738
225f7d80d19741485bd35c9882af229f	Bacteria	Proteobacteria	Gammaproteobacteria	ND	ND	ND	ND	ASV01739
8c9bc0285867282e542388decd48e3a1	Bacteria	Proteobacteria	Gammaproteobacteria	ND	ND	ND	ND	ASV01740
45a82f89dc8b187b85c3ddec59f4d9eb	Bacteria	Proteobacteria	Gammaproteobacteria	ND	ND	ND	ND	ASV01741
1ef75f7a46c2caacaac48a4a5e32855e	Bacteria	Proteobacteria	Gammaproteobacteria	ND	ND	ND	ND	ASV01742
73703054dd707c6201060a83df4e9779	Bacteria	Proteobacteria	Gammaproteobacteria	ND	ND	ND	ND	ASV01743
fe021b180c51565de82005ba8265a3f3	Bacteria	Proteobacteria	Gammaproteobacteria	ND	ND	ND	ND	ASV01744
ff4e1950a1b57d7792b7304d5481020a	Bacteria	Proteobacteria	Gammaproteobacteria	ND	ND	ND	ND	ASV01745
49a3d91cbf6c6be749157a1dc6a53265	Bacteria	Proteobacteria	Gammaproteobacteria	ND	ND	ND	ND	ASV01746
ddd988e7c10df1bf09e6e18789511d0b	Bacteria	Proteobacteria	Gammaproteobacteria	ND	ND	ND	ND	ASV01747
356549d96f3f3743ea736ce0bf2bd1df	Bacteria	Proteobacteria	Gammaproteobacteria	ND	ND	ND	ND	ASV01748
1e57f391bc04a4f06c8b8ec65e731025	Bacteria	Proteobacteria	Gammaproteobacteria	ND	ND	ND	ND	ASV01749
63173c7837b0d2f182bfd0cac1eb3672	Bacteria	Proteobacteria	Gammaproteobacteria	ND	ND	ND	ND	ASV01750
91524fbe3c869504f91f091d511b3db2	Bacteria	Proteobacteria	Gammaproteobacteria	ND	ND	ND	ND	ASV01751
022996e4caa691347b5f7cf980ada485	Bacteria	Proteobacteria	Gammaproteobacteria	ND	ND	ND	ND	ASV01752
26a4ff6ec84e49799bc61b559d2adcb7	Bacteria	Proteobacteria	Gammaproteobacteria	ND	ND	ND	ND	ASV01753
e7d0c6639a600d0067d516a66e2ce074	Bacteria	Proteobacteria	ND	ND	ND	ND	ND	ASV01754
783e9ee0e1f6c86b18fc3cacecae9a81	Bacteria	Proteobacteria	ND	ND	ND	ND	ND	ASV01755
b2dd35a89dfb725c7e097bd32c366353	Bacteria	SAR324_clade(Marine_group_B)	SAR324_clade(Marine_group_B)	SAR324_clade(Marine_group_B)	SAR324_clade(Marine_group_B)	SAR324_clade(Marine_group_B)	uncultured_bacterium	ASV01756
fdd9a91af3e20490d04d9e217395653d	Bacteria	SAR324_clade(Marine_group_B)	SAR324_clade(Marine_group_B)	SAR324_clade(Marine_group_B)	SAR324_clade(Marine_group_B)	SAR324_clade(Marine_group_B)	uncultured_bacterium	ASV01757
ce13c9937bcc31fbb83e7c674ebbc49c	Bacteria	Spirochaetota	Leptospirae	Leptospirales	Leptospiraceae	Turneriella	metagenome	ASV01758
6ab9b9cd6bcba23d052f0db7eae0193e	Bacteria	Spirochaetota	Spirochaetia	Spirochaetales	Spirochaetaceae	Treponema	ND	ASV01759
687fcbd278da595b8b9213871e5408af	Bacteria	Verrucomicrobiota	Chlamydiae	Chlamydiales	Parachlamydiaceae	Candidatus_Protochlamydia	ND	ASV01760
79c92a992642dd3fca4058a9b14d4d0c	Bacteria	Verrucomicrobiota	Chlamydiae	Chlamydiales	Parachlamydiaceae	Neochlamydia	metagenome	ASV01761
2fb600c60556507c4bf3f3b0c5fa822c	Bacteria	Verrucomicrobiota	Chlamydiae	Chlamydiales	Parachlamydiaceae	Neochlamydia	metagenome	ASV01762
0f79e3e5c2003b1ef93b67d25bcc949d	Bacteria	Verrucomicrobiota	Chlamydiae	Chlamydiales	Parachlamydiaceae	Neochlamydia	metagenome	ASV01763
75e1f452512c7ece0eca10540276e49a	Bacteria	Verrucomicrobiota	Chlamydiae	Chlamydiales	Parachlamydiaceae	ND	ND	ASV01764
c2833b3feadc40583132d7a1de607368	Bacteria	Verrucomicrobiota	Chlamydiae	Chlamydiales	Simkaniaceae	uncultured	ND	ASV01765
0d91b84617eda524f0b3859784afa5d3	Bacteria	Verrucomicrobiota	Chlamydiae	Chlamydiales	ND	ND	ND	ASV01766
e07be1def4ec0df0753b3b7c1a43be58	Bacteria	Verrucomicrobiota	Omnitrophia	Omnitrophales	Omnitrophales	Omnitrophales	uncultured_bacterium	ASV01767
e1ea685dd9a539c4b099d250b73b4e72	Bacteria	Verrucomicrobiota	Verrucomicrobiae	Chthoniobacterales	Chthoniobacteraceae	Candidatus_Udaeobacter	uncultured_bacterium	ASV01768
e8accbbab64dba2fe98edb7072796cc5	Bacteria	Verrucomicrobiota	Verrucomicrobiae	Chthoniobacterales	Chthoniobacteraceae	Candidatus_Udaeobacter	ND	ASV01769
887759038a8fdd47034a6244b365ee10	Bacteria	Verrucomicrobiota	Verrucomicrobiae	Chthoniobacterales	Chthoniobacteraceae	Chthoniobacter	metagenome	ASV01770
b06dcaf957d9d4808c4ed36069a4822f	Bacteria	Verrucomicrobiota	Verrucomicrobiae	Chthoniobacterales	Chthoniobacteraceae	Chthoniobacter	metagenome	ASV01771
fd1c485e482dd9b69e9e08eaac9d9132	Bacteria	Verrucomicrobiota	Verrucomicrobiae	Chthoniobacterales	Chthoniobacteraceae	Chthoniobacter	ND	ASV01772
5059586d0bae0529e70b213033b8d554	Bacteria	Verrucomicrobiota	Verrucomicrobiae	Chthoniobacterales	Chthoniobacteraceae	LD29	uncultured_bacterium	ASV01773
5dc8313268d6c8373afc4d60a5529fcb	Bacteria	Verrucomicrobiota	Verrucomicrobiae	Chthoniobacterales	Chthoniobacteraceae	LD29	uncultured_bacterium	ASV01774
696d134027b6d41b5e22f1456dc2f562	Bacteria	Verrucomicrobiota	Verrucomicrobiae	Chthoniobacterales	Chthoniobacteraceae	LD29	uncultured_bacterium	ASV01775
40892634df43e31ae9f4e7159deca250	Bacteria	Verrucomicrobiota	Verrucomicrobiae	Chthoniobacterales	Chthoniobacteraceae	LD29	uncultured_bacterium	ASV01776
40f311d44d1d3a766977c9c0ad44e8aa	Bacteria	Verrucomicrobiota	Verrucomicrobiae	Chthoniobacterales	Chthoniobacteraceae	LD29	uncultured_bacterium	ASV01777
0c1b4f0c3f3411e447a8db9e94565dd5	Bacteria	Verrucomicrobiota	Verrucomicrobiae	Chthoniobacterales	Chthoniobacteraceae	LD29	uncultured_bacterium	ASV01778
b72d2815103feb19f37f2521dac55754	Bacteria	Verrucomicrobiota	Verrucomicrobiae	Chthoniobacterales	Xiphinematobacteraceae	Candidatus_Xiphinematobacter	uncultured_bacterium	ASV01779
2851d4f4db34365d076ca6125dd848c4	Bacteria	Verrucomicrobiota	Verrucomicrobiae	Chthoniobacterales	Xiphinematobacteraceae	Candidatus_Xiphinematobacter	uncultured_Verrucomicrobia	ASV01780
3fbb854821950b1abc811382340ef35f	Bacteria	Verrucomicrobiota	Verrucomicrobiae	Pedosphaerales	Pedosphaeraceae	DEV114	uncultured_Crater	ASV01781
6f7f67d481315cbd48cfb894c1fc10ce	Bacteria	Verrucomicrobiota	Verrucomicrobiae	Pedosphaerales	Pedosphaeraceae	Pedosphaeraceae	ND	ASV01782
249f23ee022a309a38e48dc245db1efb	Bacteria	Verrucomicrobiota	Verrucomicrobiae	Pedosphaerales	Pedosphaeraceae	Pedosphaeraceae	ND	ASV01783
e085903ad37f01997b5edd1dad2ea41b	Bacteria	Verrucomicrobiota	Verrucomicrobiae	Pedosphaerales	Pedosphaeraceae	Pedosphaeraceae	ND	ASV01784
2429131ca79bd3bda9e161abab192cce	Bacteria	Verrucomicrobiota	Verrucomicrobiae	Pedosphaerales	Pedosphaeraceae	uncultured	metagenome	ASV01785
d33ddbc6049f68f7ac685eee91a90b72	Bacteria	Verrucomicrobiota	Verrucomicrobiae	Pedosphaerales	Pedosphaeraceae	uncultured	ND	ASV01786
060e420989fd6c0f02d0f235bbccd07c	Bacteria	Verrucomicrobiota	Verrucomicrobiae	Pedosphaerales	Pedosphaeraceae	ND	ND	ASV01787
04f67c29e76985e6145912ae91240a93	Bacteria	Verrucomicrobiota	Verrucomicrobiae	Verrucomicrobiales	Rubritaleaceae	Luteolibacter	uncultured_Verrucomicrobiales	ASV01788
1aa45332969575442e0a457ef371669d	Bacteria	Verrucomicrobiota	Verrucomicrobiae	Verrucomicrobiales	Rubritaleaceae	Luteolibacter	ND	ASV01789
197379ecda6703c56e1d9e46e7d7f889	Bacteria	WPS-2	WPS-2	WPS-2	WPS-2	WPS-2	metagenome	ASV01790
1a1b6ff71cf2a6dd8ca145da9127726f	Bacteria	WPS-2	WPS-2	WPS-2	WPS-2	WPS-2	metagenome	ASV01791
6c14eceefa11877436476f72b2d42c31	Bacteria	WPS-2	WPS-2	WPS-2	WPS-2	WPS-2	metagenome	ASV01792
55a3b3b66eb1d13cf1e9d43f843987c6	Bacteria	ND	ND	ND	ND	ND	ND	ASV01793
8c1c3afb813fbcd9754ef08936d902c1	Bacteria	ND	ND	ND	ND	ND	ND	ASV01794
ca0d35c296ee8d720c9ae687b49768d8	Bacteria	ND	ND	ND	ND	ND	ND	ASV01795
6a76f4aed32e458af64e5f3fa74f9f1c	Bacteria	ND	ND	ND	ND	ND	ND	ASV01796
d26643e9c65394731a2e2ff6ddd53a70	Bacteria	ND	ND	ND	ND	ND	ND	ASV01797
312014dc15a4f34fafac673ee68c0166	Bacteria	ND	ND	ND	ND	ND	ND	ASV01798
95e4c902e20b8f542d6489a5f3706b0c	Bacteria	ND	ND	ND	ND	ND	ND	ASV01799
c4d9d50f8540d38fa2e4861e5e6a52d7	Bacteria	ND	ND	ND	ND	ND	ND	ASV01800
be44a2050cea5009b5641f3b68327276	Bacteria	ND	ND	ND	ND	ND	ND	ASV01801
df451f97405aba3e2159bcde8c50a3f7	Bacteria	ND	ND	ND	ND	ND	ND	ASV01802
420567fee44f4b71e62c8f3520654927	Bacteria	ND	ND	ND	ND	ND	ND	ASV01803
